,x,y,z,Vx,Vy,Vz
337,911292981202.7758,300989529881.5646,135606411603.93933,6255.472715364745,-6410.271420054253,7215.828050654574
338,385578757706.42224,-1296884457124.8064,-37706678802.67233,12026.517239577239,2158.1339439373132,39.19254018244935
339,-1106518891533.0083,173049867535.38217,675323560899.6323,-1797.4325978163838,6366.319408132089,-1299.4891814760435
340,1075944886025.2642,-577236103855.7782,2513378498910.572,82.52001417675626,7181.469468778931,2203.872481400528
341,-729425324106.64,-24331676416.517273,180366095341.87277,-4128.040153637362,16671.581589605023,-127.53872753353676
342,-89925892837.1081,-1408039233135.796,-500533721438.2938,-9945.2212047997,1625.1646510311798,-1748.2506835156726
343,1291075310411.1597,-2265345408453.022,-295251847189.1997,-5115.935333510658,-4207.404106148806,5265.655933038601
344,-621717741229.0735,827610403187.1785,-117960584005.65582,-3783.7095554325447,244.3900156381087,-9124.803217781639
345,582635999763.2517,-687752647351.7007,391558565001.3691,-9592.62332733483,-7743.60175865301,7923.982139508061
346,3843512136382.9683,3161559544553.9805,-8200301259.65533,-3074.153777572365,3795.329938960532,3.2881184485049975
347,2289740251144.602,3199221721550.2256,-1725691572097.7917,-3813.2355054909413,3577.135207181038,2220.143446305582
348,193537761317.5958,740360177540.6791,123104721222.29901,-15527.549836605705,6247.066607459634,13.575724451504755
349,981454771780.7173,-2053085485402.1355,4045862281480.096,-4537.067356818656,1565.6501746604054,2143.178228013875
350,-865068296404.6365,380179976655.1448,584598994763.0171,73.26508610498695,12903.075300936569,-2238.5169061648576
351,730525820163.1652,-284143038150.2477,16001005599.763521,4469.97647855877,-13579.816070572699,205.5764623317631
352,363004348696.4404,212112276127.77454,34601411275.38597,14716.457009817921,-18508.93440340739,-6230.0089204065625
353,-3203704637636.299,862800163320.5295,-429486975917.74414,2362.590251902618,6218.653040320554,860.8307790728735
354,-252613514949.31085,-729705720573.286,-222294414409.7155,2479.7537154723595,-12291.195770592554,5104.990523645958
355,2995608641188.9775,-2706551625902.061,-2854881657712.9575,-3923.5048631573345,-1801.8696527075012,-2348.688599170674
356,-107757550672.40787,632392876514.3591,-166379104631.43243,-16824.608282041103,3368.468701439906,6480.69654836981
357,289720720064.2841,503258670937.6118,113436516562.5891,-10545.094058412706,3336.654314676567,13746.738674206348
358,1361384158564.4575,-1181087574272.9365,1233362401964.2388,-7318.653718712503,-5085.103326198601,1931.108845389178
359,2519947699474.913,147607089775.39404,205811710981.2752,1600.6623533625939,8025.235198003771,-2474.778542619114
360,-377689368438.3047,3714957252393.0537,2625492343957.961,1836.8064046892428,2832.5849118939686,-4151.891011075618
361,2016570527845.1704,618306739612.9341,-2204322782758.41,-5839.92244850498,937.1151697947867,-4457.462532661178
362,439485009757.62524,-436592777128.22107,-419981666927.8586,-6233.244503774509,-14326.935516249712,-3845.2168257393923
363,-497890360781.00867,-1932970227093.7922,182221580917.58228,-9909.789155235005,1613.2604979281728,-36.26257083626001
364,-1278957488321.8074,257224830758.72943,1428205403378.4175,-5403.347047454351,-5620.327204206709,-5861.914323889646
365,-1816236237650.143,247321578197.01035,198414785565.38336,-408.094182204111,6253.736698953602,-8273.286785012227
366,-485123912284.9645,2581595253635.59,200038273848.92206,-6626.685450720601,531.8939577753572,3162.704274401776
367,-177070836299.72565,155784627410.1612,499354571579.83105,16186.91449940245,-7359.191970042592,11144.306137717876
368,-1021169504742.6042,-403884753893.18384,80959403704.26324,-5500.819476337231,492.2994849228186,7903.555988341963
369,314784663055.3148,-231965429499.92566,983246942610.1329,9364.591153540365,16.651777222892406,1534.2932793926052
370,-355862101590.7739,83273699371.95752,-87909993092.83832,-2691.7429667522083,-24381.53767906848,-2763.6311181485753
371,-282466094754.0842,-263688315383.82184,687298851609.1265,-11097.938325320694,-11435.573585161954,-3126.214757746993
372,-546799286410.87976,-2248920885377.058,-1172171150262.5728,-6985.229813247397,-197.4516542594995,4283.018148220464
373,71026357871.63895,-633626096298.7598,3752674097420.7856,-1486.0481167298688,-5908.065756228592,-823.1763819658042
374,-734614072782.5421,299640319884.98773,-646008329556.8218,-7759.695032402736,-11618.86231296349,-1299.4920758004646
375,-213524627964.5954,-803844844708.8242,50978304772.439064,-13356.691776415133,238.9451328818568,3373.4277492150277
376,1921906876202.3606,-401652303580.4083,777235287459.654,-3389.8475127078345,-7981.243010111575,-1459.4227453070293
377,656467200581.1888,-500112367063.7859,85264300013.36931,-4748.469661098685,-13539.4150445044,-2515.7550857594683
378,402357344014.292,-2041459504692.0928,452366841607.2862,-8580.991243835764,-3139.190287398018,192.43260355580378
379,-2566661610113.6416,-264973328080.49316,882520175889.3864,-2584.4340088086515,3762.0131440132586,-6408.486396493941
380,192815083779.01978,2203211337928.893,896470787731.6945,-3416.3859884263024,1665.9413836686495,7950.684751339515
381,-484112737327.4388,-605473391175.9467,-1001919739931.9219,7892.020738267998,-1203.6153499303232,-7177.578940745129
382,-1217648678124.008,-1080789473075.2168,-956138422660.4095,5350.318730997302,-1691.5803352104663,-5977.982856579067
383,-3275341811682.008,-693299385833.4308,-114196325392.48206,-883.1730879802712,-2645.039595241576,-5622.029068994094
384,493056043737.84344,-1455106888841.9414,976212265031.8822,1094.6636343652963,-5368.430234622023,-8603.268795823513
385,-1075228464586.7733,-1037749548107.7599,595874948399.7118,7810.488676211264,-2443.122590642967,6025.384074920847
386,-1304979657551.3523,-928625049291.1505,-237381731700.61072,2303.8149315612536,-4869.997212851953,8847.739767684112
387,-466083567352.0457,712807747429.5968,-399675192648.4113,3519.365349168491,10571.885870674636,-241.2373526215057
388,-6259070000.86908,406619049530.91223,-417879705891.34076,17867.389805297425,7976.7865384502265,427.1850212078825
389,468017112824.73315,91535203241.2459,595152464833.01,212.42107857929977,11832.640780034371,8274.820539363907
390,-6128941983.555334,-256293998905.41785,-405816821361.24927,-4766.566899409604,-16791.88234889381,9931.454562777639
391,-208882524069.85785,-778079422062.7849,-151269607281.61728,-15379.794659679463,3440.44885936411,-4869.940503745567
392,-442614224883.29724,-1063904591423.3855,-658921050187.3127,554.351880001569,-9500.017925885992,5345.991054452555
393,658964247301.478,473350623359.7691,559801960684.4299,2442.9099310652637,-3631.01739620882,9754.557784168965
394,-739723579361.5258,-236585788779.6389,-306531165282.21564,-9127.857680596013,8698.705640623799,1938.311863391311
395,984847780143.4031,-225622883949.27472,291695159909.605,4606.183378313056,13585.172396014854,1936.3147793692865
396,1836368433138.852,1040560164762.2246,-380976309488.8385,7170.995290096429,-5326.005870315029,1939.3372501689196
397,2681906545530.0337,766904065836.1941,-12239169192.93644,-1665.9818042225895,7634.92616492748,-189.36387477227797
398,158478937879.0206,-43553139776.90236,701320641594.2512,-17094.86562370605,352.04408280719326,5674.314598130461
399,1047410827740.0786,467965142275.33984,1111781373822.5342,1099.972787194354,10604.549087547726,-3414.6566872097383
400,-25856093763.259644,-1202005062158.6843,-965716215241.0385,-11288.894097544788,1341.142069104233,-638.9067882626581
401,668969931151.6548,-426617638073.9531,69904521628.87234,-8362.711593692651,-15090.532804760342,1469.8985810292247
402,4163221833767.661,1581258510167.1667,-1067712384355.1523,-2562.728428251664,3780.6249111070365,-2753.636022742767
403,574517826046.3148,568882933993.9795,-347452751287.9574,3427.008580189945,4714.770391712123,13222.82692325383
404,-99833709882.37766,-162496045009.23743,1241027701792.0647,-8593.93777938604,9654.147500962383,2528.762984326944
405,66760720730.608086,-142904283851.26913,152458020947.314,-24360.044752197013,10508.125964525003,18716.27623452116
406,-432212805121.46155,-1658834963288.8357,-2858735762380.882,-4524.714350520658,3570.683322999086,-723.8333263587033
407,1628805295828.7285,1693474219065.2588,-86296498347.21252,-1919.8013059496234,3515.5918593907063,8104.114264767067
408,534822902328.8209,1767353844317.2363,582824326239.7501,-9097.94015302637,1644.2805725376777,4474.916519014405
409,3193925762826.49,2351323567703.532,1421504826142.5159,-240.61757716867442,-3164.9641130800055,4837.3799594903385
410,1167646082113.2656,4142136987865.273,1154668107808.2795,-1272.248568807754,1500.6693142872014,-5114.680852593926
411,3296311008031.594,3285986439931.5825,1302508884214.6082,-564.4924172713525,-1404.6717647839391,4802.274311266953
412,118390783529.96155,-77129131070.45116,147063729844.0561,21943.82669486824,27800.76764290693,-1575.0181790992306
413,112715024548.74051,110594207927.8715,-293652914917.17957,24343.642115102495,-11847.504020232238,-1431.3025747720867
414,-2477111041431.0566,825735912749.0862,-605287204530.1708,-43.282160237912194,-6918.8914595047245,-4383.620399521952
415,451242406892.60364,590000021523.3441,-70460188939.285,13648.605762774736,-5296.502353909808,-8447.081017786182
416,148085790046.22375,470008525500.82025,-104613778622.20557,-6696.898847536486,9736.524311434885,18480.19972550757
417,-344076013368.867,496665104899.2029,-193745686512.56702,5293.333305203418,10286.123447154578,12596.52239795383
418,53728737127.034004,-579340198168.3778,463441676213.21063,11198.596698078245,-8775.950195943995,-3168.308714891829
419,-515172679926.7751,-313008849916.40625,547653427297.1179,3456.934169212484,-14904.988274007617,-99.89252816450335
420,-341435970742.94055,351690888869.99445,853067519.6433182,14031.853788081717,12624.190659963915,-5136.614931066799
421,-1351683285712.3955,-717648353391.7385,-460579268829.4282,-1033.175551901055,-6272.992953724884,9202.523625685406
422,288889156627.6561,-408620070448.1321,2762131844862.824,347.18481786843336,-7058.438634442082,-850.2022546230139
423,-1311505954744.952,1395562011918.109,954048428432.3167,5288.399568051946,1806.4378245284536,7207.046323636524
424,-689537980426.6372,-1235071956718.5125,-1003452458641.1702,-8418.152197437976,-2989.1014190703486,4860.546887000714
425,290388204652.3728,179921104378.82614,-580018055573.3097,12996.121868542314,10160.376628515365,7365.470847216027
426,340761403210.92944,245513409711.8861,45145757128.6525,-4712.608771048124,21889.239826964644,-999.3146157025828
427,398208536523.3906,-759703472887.5088,-6141316643.855103,6177.2764949469,-1092.3082396697237,-14265.633631779743
428,-603210418897.6897,-66502735133.71411,93753599033.12187,-6307.769749760998,16958.166733476693,177.81778559499458
429,418678019717.4294,-309426630665.4246,6392551543.780345,-8980.078847454364,-19062.06968753966,1347.4672757138235
430,-427485128451.8698,466175225534.0534,323356113339.6393,-1276.7996529596949,10773.972301050913,-10162.94589285098
431,1891859683625.8257,-533942950274.91675,3330860831720.6846,-532.9196526428962,5137.015331901399,-180.53815069944494
432,214007064022.638,-391972135803.8545,-543901743801.9328,-10777.688005666107,2666.315651917737,-12542.148502245396
433,566757224246.1581,248187465566.3675,26948863881.312386,-493.87156766766566,17547.79717584034,1249.0994025362468
434,514278277851.1769,-238893502237.89328,-163681686543.26672,-4218.911713697102,-18117.237194981153,-2008.935312195089
435,321935241256.25964,973722313901.3909,-218842551353.11865,9873.268368397701,-3641.9781966931846,-5666.57658960916
436,166087160300.301,-154443581233.6106,133833038519.78079,-3887.7778977020807,-27206.85863425297,-13150.854310034709
437,126626399248.78278,227262807506.58838,50414152086.487175,26251.85200679891,-10239.905831345464,12078.082872785066
438,-283538993404.136,274863612163.6586,315197955629.92993,-18813.487033266025,-2811.1489415987185,-11512.312050720117
439,-45733559384.24302,-23530710936.37802,420548660227.8971,344.4176441324371,-20059.30787053999,9513.854059873902
440,-522271013306.0594,492668205211.9923,-129422729510.18042,-3092.908341830059,1245.306434475379,14265.704871795173
441,-279408455593.53265,100874081070.27454,-112597206875.0135,-396.6514442649907,20065.47106545424,16812.201558342105
442,-393621929760.38135,-219378351993.3678,-166314988372.5111,60.46255449708042,-20363.94561811314,-778.261518038084
443,102016821022.50952,-80738500239.47185,-610124714477.1958,16096.333121011896,-2524.752843204088,-2277.0980130373264
444,-314693266116.8804,-266495910552.45386,-257723721660.3938,10384.997415388601,-14132.989786278395,-11412.263893360936
445,-299952527656.13806,-292285090834.5485,-90039219604.03828,11738.739161914593,-19440.830545905283,-4201.138857086418
446,-856500606942.7327,-366969048140.6391,860764946506.6165,-2979.3912936883926,-11266.5255277851,-6320.031627192946
447,-97386263721.74072,-588357543701.6156,-352988448481.77545,11387.002726401915,-10616.978657553962,4884.344172132894
448,-523417963470.2025,-381528654377.7406,544764349035.618,4942.706512311239,-14940.741847931853,-2317.369182744351
449,-101006929537.98917,-148955101764.8922,84365080406.09113,-30926.151437420263,17708.78728446551,3775.8979470315094
450,921981022029.0266,358161884978.9112,-28007680162.433308,5937.207801514774,-13944.16897586545,1833.42107055213
451,215482872053.06046,-139732379583.62186,376827999963.9407,-13416.318401091152,-8028.898695856635,13936.767463557115
452,295651789079.8081,44892590839.50639,249943457269.36633,-8637.348610503916,18956.28131058454,13061.543798941973
453,380680892012.2267,244078453837.32037,-7160570833.481903,7604.887622862387,2779.4342548941786,19818.476466227243
454,-175597749059.24335,681782837960.8193,-48370784610.54136,13967.121013908978,4950.884548718759,8105.111460858027
455,285347064328.8445,152818883376.976,14627036251.876656,-6284.0361138962435,25880.710934277515,4236.839300843588
456,-494753277513.846,534430379382.5945,-191399131005.9834,-6887.329209118789,-3166.5088649259455,12779.390912905124
457,843390144693.4824,-455067007265.3367,-618851652616.2769,-8549.314277830264,-11124.8078130146,-2509.65470567384
458,542247024351.01575,627398956771.7471,251444391597.18866,-11470.494424962737,11636.095863238612,-621.1166487874552
459,-306587117788.33044,132777894638.2814,30773207831.435616,4232.59320477414,23528.48452404672,10972.288506353758
460,-182732714416.72934,-173182305734.05515,-28707419708.342663,18326.80943931872,-25155.442810571498,-3229.3564088319818
461,-425685446806.1022,-274629954441.2738,-54675204582.18762,5258.556413926776,-18409.44844081226,-43.167799169566024
462,-1462874410878.1028,85690509463.01648,187341546348.0637,1342.7300553244247,1429.116209380953,11006.609102315244
463,-196654638852.7986,-29123684062.314846,-627604709280.6552,-15302.690624793364,-9046.028718228607,4439.039098103705
464,-247559884918.4769,-151816777623.37726,692119276167.4939,11913.046983996037,-12053.423627272103,2751.430707057665
465,98501401423.58476,-138917732947.51453,368758125584.8745,24092.730045005977,-2351.1228760475033,-4697.885858465745
466,1134973938416.505,-145419841135.14017,124044500875.68207,-1990.5339929197012,-11108.780058738981,7872.452996965408
467,205675402191.03003,-369795021818.73364,-58387692137.47114,-17093.949554488572,-13323.446086804966,-210.8482595279719
468,-5333275510.805403,99210788197.03687,238275826915.87415,-22158.18983126253,-19576.55219986699,6783.622986881135
469,377020339254.28876,434214882565.1278,-17372317045.887375,-10389.600944987604,12416.545757457438,-9125.81568825748
470,210323067974.74353,-162502262618.10223,226523833550.50336,17725.3756593922,-9221.092339880372,-15458.103997445416
471,-1275393845998.7705,2572604213249.3745,-1089104299317.9475,-6166.759655644127,-3359.642331233679,-1994.2164811354937
472,-1079169111265.35,892524701730.7666,501705387733.57623,5876.419956442877,-268.39612302039086,8165.451100351903
473,-297354343247.3984,-10514956188.064539,402553454921.6427,14977.096157230435,-10514.820320465216,10380.184116640432
474,-564816608594.161,-343838539389.9183,133015737774.61543,9448.62519491816,-14947.781401212023,851.7821389727758
475,544189129574.19653,687916724471.7809,48179380257.93173,12096.655436171033,-9600.568313078538,-1563.2763963001692
476,-2065005376083.0935,1414396036033.1255,-476160833924.42554,306.83974062566017,3804.223937803466,6968.691320458529
477,-353125412051.5356,-238288957763.14603,-31266142692.689903,12265.34376077676,-19596.611445174818,5953.832593932243
478,400479466216.7392,-355874587583.49915,-471422850635.6122,-6425.400203592748,-13199.803052996118,3780.94510799589
479,-1797466642981.7412,-502923916235.31604,106746747851.85316,2149.6113422228277,-9575.237070193294,21.04627817199666
480,-1720942357462.7197,447144229493.0553,-358974781645.834,4643.129567013677,8801.789968473295,-1747.9633128420664
481,-235851443397.2356,-404712370214.18024,376521160019.5451,-17564.41371398509,1380.8409600176496,-5497.218293376663
482,-166441642858.79227,-494812348395.2172,-63479117037.890396,328.2373409504705,-4824.491463690947,20128.5664046524
483,76577312953.7791,-230131247425.8462,-364106115713.85205,14861.378559541488,13542.670126132352,-7617.0319936141095
484,143115587796.4527,-342595053542.30554,426461330179.7784,-14055.941172396815,8894.824154740629,5778.048309174154
485,291576634269.6295,-557424012429.6073,40516584768.13671,16278.963676124022,2624.5963071817514,-2466.9022013971507
486,61003057188.105865,293240367945.347,25164180499.820797,-28350.281753281874,6110.2108067793,2599.618332882083
487,-42833184499.21431,-497489342567.761,-574814148572.219,-9785.720460003835,9473.704181898771,-8494.15533668095
488,484741709198.44885,152836641050.14496,-223430353585.33493,-7511.646636607467,8203.717625699654,-14213.472429267804
489,5754204811.350456,-176736922934.74957,314626119597.5501,-6720.736441296396,18241.790057258906,14984.432187954048
490,308999345621.13385,221732411675.80054,-1705971584.7220592,15994.722889009303,-17199.21522294739,2139.4838251389715
491,267885024171.87186,-98069757959.8906,14218653520.155638,-5171.978872367527,-26521.15594794267,6633.882042460425
492,74066285372.01056,481424139535.2689,-41099718264.75404,-20430.828391162515,3027.05920098745,983.1340218042611
493,816105487502.3689,-1040176839326.2186,741186182184.7095,-5223.249480023566,2038.8113353491397,10066.676304378117
494,756608576258.5228,296328846426.4517,-291953326192.2309,-5307.311255257266,12473.277675896223,-6421.679162455057
495,39059189551.99417,85156038423.08723,-276619205377.0236,-24822.427806584896,-9743.355448389966,-7308.680667984203
496,608160121480.6763,418449256079.75134,12503280032.035568,-7942.978231838923,13596.620109114487,-4772.49317992463
497,471394971538.56006,863230504073.3918,533419123645.99927,1604.6843716568665,5957.727283305216,-10401.645316496872
498,-385103243807.7659,215266447142.9252,-215923342241.6739,613.6957581495631,14799.726577399635,13596.56719116306
499,-99645172821.98439,102109600566.07645,205304314975.76953,-10427.304750918043,24940.929536865002,-17224.131611236353
500,483657771322.60724,-636262090322.9257,106748543883.4245,-12532.053412282312,-9445.475183446908,-325.1968689263191
501,-448519257665.13165,683871110249.7823,-594480149043.7946,-8748.054425846954,-9267.538475149755,-3836.937694634013
502,-653582839719.8922,91734597068.63446,-56232577994.848724,1500.6726120683206,1656.6445655897337,16790.98532134902
503,-409025842534.684,229194672789.99786,-163442708245.4535,-9184.648105501192,-17075.54679198986,-3614.774904752206
504,-284599773337.99335,-24775020834.495842,236573440853.7272,-9851.67749267276,-19102.022724337887,-13009.596887316904
505,325633404682.78815,-143718522985.48065,-617777400575.8837,473.8916313590007,-13328.004410611553,5911.005905704264
